,Unnamed: 0,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
130,130,0,0,neu,neg,0,False,0.0625,0,0.0,jovem é morto a tiros dentro do próprio carro em são paulo hashtag url,jovem morto tiro dentro proprio carro sao paulo
131,131,0,0,neu,neg,1,False,0.0579710144927536,1,0.0625,agora : policiais desativam explosivos que criminosos colocaram em caixa eletrônicos . veja ao vivo no hashtag url,agora policial ativar explosivo criminoso colocar caixa eletronicos ver vivo
132,132,0,1,pos,pos,0,False,0.0833333333333333,0,0.0,username obrigado !,obrigar
133,133,0,0,neu,neu,1,False,0.0677966101694915,1,0.0588235294117647,o hashtag tem novas informações sobre a chacina que aconteceu na zona leste de sp . veja ! url,novo informacoes sobre chacina acontecer zona leste sp ver
134,134,0,0,neu,neg,1,True,0.0614525139664804,1,0.04,"bomba ! 💥 mãe de neymar e tiago ramos podem ter reatado o namoro , segundo pessoas próximas . mas evitam serem vistos juntos . 🤔 hashtag hashtag url",bomba mae neymar tiago ramo poder ter reatar namorar segundo pessoa proximas evitar ser ver juntos
135,135,0,0,neu,neg,0,False,0.0567375886524822,0,0.0,ex-policial que foi expulso de corporação é atacado quando saía de condomínio . veja mais informações no hashtag url,exemplo policial expulsar corporacao atacar saia condominio ver informacoes
136,136,0,0,neu,neg,0,False,0.0633802816901408,0,0.0,matogrosso lima causa polêmica ao mandar esvaziar o corredor de acesso ao palco . entenda ! hashtag hashtag url,matogrosso limar causa polemica mandar esvaziar corredor acesso palco entender
137,137,0,0,neu,neg,0,False,0.0597014925373134,0,0.0,"enfurecido por perder a mala , passageiro agride funcionário em guichê errado . veja as imagens no hashtag url",enfurecer perder mala passageiro agredir funcionario guiche errar ver imagem
138,138,0,0,neu,neg,0,True,0.0616438356164383,0,0.0,"na hashtag desta semana , aldo benin contou de qual lado ele está no conflito anitta ex ludmilla . 😎 vem conferir ! url",de este semana aldo benin contar lado conflito anitta exemplo ludmilla vir conferir
139,139,0,0,neu,neg,0,False,0.0594059405940594,1,0.0769230769230769,quadrilha especializada em roubo de carros é presa em são paulo hashtag url,quadrilha especializar roubo carro presa sao paulo
140,140,0,1,neu,neu,0,True,0.0652173913043478,0,0.0,username conte sempre com a gente ! 👮 🏽 ‍ ♂ ️ 👊 🏽,contar sempre gente
141,141,0,0,neu,pos,0,False,0.0633802816901408,0,0.0,luíza brunet fala na hashtag sobre briga com val mariano após defesa do ex . hashtag hashtag url,luiza brunet falar sobre briga val mariano apos defesa exemplo
142,142,0,1,pos,pos,0,False,0.0857142857142857,0,0.0,"username obrigado , valéria !",obrigar valer
143,143,0,0,neu,neg,0,False,0.0594059405940594,0,0.0,porteiro é ofendido por chamar a atenção de morador sem máscara hashtag url,porteiro ofender chamar atencao morador mascarar
144,144,0,0,neu,pos,0,False,0.072463768115942,0,0.0,"joão acabe , ator de malhação , está na fila de transplante e não imagina , mas vai ganhar doação ! hashtag url",joao acabar ator malhacao fila transplantar nao imaginar ir ganhar doacao
145,145,0,1,neu,pos,0,False,0.0598290598290598,0,0.0,"username ‘ brasil vai se surpreender positivamente com silva e luna na petrobrás ’ , diz temer url",brasil ir surpreender positivo silvar luna petrobras dizer temer
146,146,0,0,neu,neg,1,False,0.0555555555555555,0,0.0,comerciante é internado pela segunda vez com covil number e não tem previsão de alta . entenda na reportagem do hashtag url,comerciante internar segunda vez covil nao previsao alta entender reportagem
147,147,0,0,neu,neg,0,False,0.0680272108843537,0,0.0,"marília , da dupla com marilia , revela que tem alopecia . doença é genética . confira o que disse a cantora na hashtag url",marilia duplo marilia revelar alopecia doenca genetica conferir dizer cantor
148,148,0,0,neu,neg,0,False,0.0512820512820512,0,0.0,policial militar é suspeito de atirar em dono de loja de bebidas após discussão hashtag url,policial militar suspeitar atirar dono loja beber apos discussao
149,149,0,1,neu,pos,0,True,0.0467289719626168,0,0.0,"username estamos lendo todas as respostas , sua opinião é importante para o hashtag , participe 😉",ler todo resposta opiniao importante participar
150,150,0,0,neu,neg,0,False,0.0594059405940594,1,0.0833333333333333,paulo gustavo apresenta piora e família se reúne no hospital hashtag url,paulo gustavo apresentar piora familia reune hospital
151,151,0,1,pos,pos,0,False,0.0617283950617283,0,0.0,"username bom dia , querida ! cuide-se também e tenha um excelente fim de semana !",bom dia querer cuidar tambem excelente fim semana
152,152,0,0,neg,neg,1,False,0.0857142857142857,1,0.0434782608695652,bomba ! bomba ! bomba ! a dupla victor e léo já tem data para voltar . não perca nenhuma fofoca da hashtag acompanhando em url url,bomba bomba bomba duplo victor leo ja datar voltar nao perder nenhum fofocar acompanhar
153,153,0,1,pos,pos,0,False,0.081081081081081,0,0.0,username username obrigado !,obrigar
154,154,0,0,neu,neu,1,False,0.0695652173913043,0,0.0,ronaldo faz desconto e vende mansão por ar $ number milhões em sp hashtag hashtag url,ronaldo fazer desconto vender mansao ar milhoes sp
155,155,0,0,neu,neg,1,False,0.0647482014388489,1,0.0476190476190476,padre preso por assaltos . suspeito foi encontrado com arma falsa e mais de ar $ number na mochila . veja no hashtag url,padre preso assalto suspeitar encontrar arma falso ar mochila ver
156,156,0,0,neu,neg,0,False,0.0594059405940594,0,0.0,motociclista morre após colisão com carreta na rodovia anchieta hashtag url,motociclista morrer apos colisao carreta rodovia anchieta
157,157,0,0,neu,neg,1,False,0.075,0,0.0,"entregador é agredido por polícia à paisana . para o policial , o motoboy quis assaltá-lo hashtag url",entregador agredir policiar paisana policial motoboy querer assaltar lo
158,158,0,0,neu,neu,1,False,0.056338028169014,0,0.0,mulher está desaparecida e corpo da filha foi encontrado ao lado de bilhete misterioso . o que aconteceu ? hashtag url,mulher desaparecer corpo filho encontrar lado bilhete misterioso acontecer
159,159,0,0,neu,neg,0,False,0.0512820512820512,0,0.0,saiba como não cair em golpes na hora de alugar casas para festas de fim de ano hashtag url,saber nao cair golpe hora alugar casa festa fim ano
160,160,0,0,neu,pos,1,False,0.0608108108108108,0,0.0,importante ! o hashtag explica a maneira correta de colocar e retirar a máscara de proteção contra o coronavírus . veja ! url,importante explicar maneira correto colocar retirar mascarar protecao contra coronavirus ver
161,161,0,0,neu,pos,0,False,0.059322033898305,1,0.1176470588235294,conheça a história do jovem que está ajudando a polícia a prender o próprio pai . hashtag url,conheca historiar jovem ajudar policiar prender proprio pai
162,162,0,0,neu,neg,0,False,0.0566037735849056,0,0.0,imagem de câmera mostra momento que homem é queimado enquanto dormia hashtag url,imagem camera mostra momento homem queimar enquanto dormir
163,163,0,0,neu,neg,0,False,0.0677966101694915,1,0.0588235294117647,idoso põe fogo em carros e casas de parentes por herança da família . assista no hashtag . url,idoso poe fogo carro casa parente heranca familia assistir
164,164,0,0,neu,neu,1,True,0.0782608695652174,0,0.0,"o nosso hashtag de hoje fica por aqui , nos encontramos amanhã , a partir das number ! 👋 😘 url",hoje ficar aqui encontrar amanha partir
165,165,0,0,neu,neg,0,False,0.0681818181818181,1,0.0833333333333333,casal é preso por dar golpes em clientes de bancos hashtag url,casal preso dar golpe cliente banco
166,166,0,0,neu,pos,1,True,0.0491803278688524,1,0.0344827586206896,o que te traz paz ? 🕊 conta pra gente nos comentários e não esqueça de usar hashtag para que sua resposta possa aparecer no telinha da username ! 😉 url,trazer paz contar para o gente comentarios nao esqueca usar resposta poder aparecer telinha
167,167,0,0,neu,neu,1,False,0.1020408163265306,0,0.0,após declaração . a separação virou caso e polícia . pre-para ! hashtag url,apos declaracao separacao virar caso policiar pre
168,168,0,0,neu,neu,0,False,0.0620689655172413,0,0.0,"no interior de são paulo , idosa procura irmã gêmea perdida . elas foram separadas ainda crianças . confira no hashtag url",interior sao paulo idoso procura irma gemea perdida separar ainda criancas conferir
169,169,0,0,neu,neg,0,False,0.0642201834862385,0,0.0,netos têm medo do avô que matou a própria filha para ficar com herança . hashtag url,neto medo avo matar propria filho ficar heranca
170,170,0,0,neu,pos,1,False,0.041860465116279,0,0.0,"a cantora está curtindo uns dias de férias em uma estação de esqui nos estados unidos e tem um novo affair . é o dj drew garret , do duo musical the chainsmokers hashtag hashtag url",cantor curtir um dia feriar estacao esqui estar unir novo affair dj drew garret duo musical the chainsmokers
171,171,0,0,neu,neu,0,False,0.0763888888888889,0,0.0,"policial atira contra taxista , o motivo foi uma "" fechada "" no trânsito . veja as imagens do momento do tiro ! hashtag url","policial atirar contra taxista motivo "" fechar "" transitar ver imagem momento tiro"
172,172,0,0,neu,neg,0,False,0.054054054054054,1,0.0769230769230769,polícia divulga informação errada de que paulo espertino havia sido preso hashtag url,policiar divulgar informacao errar paulo espertino haver ser preso
173,173,0,0,neu,neg,0,False,0.0709219858156028,1,0.05,"motorista de trato tem mal súbito , desmaia e atinge ônibus , três carros e um pedestre . veja as imagens ! hashtag url",motorista tratar mal subito desmaiar atingir onibus tres carro pedestre ver imagem
174,174,0,0,neu,neg,0,False,0.0758620689655172,0,0.0,"em áudio , biela acerta parceria com ex-empresário e se compromete a quitar dívida . confira ! hashtag hashtag url",audio biela acertar parceria exemplo empresario comprometer quitar dividir conferir
175,175,0,0,neu,neg,0,False,0.05,1,0.0952380952380952,adolescente de number anos denuncia pai e avô por abuso sexual . saiba os detalhes do caso na reportagem do hashtag url,adolescente ano denunciar pai avo abuso sexual saber detalhe caso reportagem
176,176,0,0,neu,neu,0,False,0.0671641791044776,0,0.0,hashtag : quem matou amanda ? jovem é encontrada morta em chácara e namorado diz que não viu nada . url,matar amanda jovem encontrar morto chacara namorado dizer nao ver nada
177,177,0,0,neu,neg,0,False,0.0463576158940397,1,0.0476190476190476,motorista de aplicativo esquece passageiro e vira meme na internet . ele só percebeu o erro quando chegou ao destino hashtag url,motorista aplicativo esquecer passageiro virar meme internet so perceber erro chegar destino
178,178,0,0,neu,neg,0,False,0.0530973451327433,1,0.125,bandido que liderou furto a bar vai ao local do crime disfarçado de cliente hashtag url,bandido liderar furto bar ir local crime disfarcado cliente
179,179,0,0,neu,pos,0,False,0.0718954248366013,0,0.0,"hashtag | : mateus anum é entrevistado ao vivo por keila jimenez , sabrina albert e amin header . mande sua pergunta ! url",| mateus anum entrevistar vivo keila jimenez sabrina albert amin header mandar pergunta
180,180,0,0,neu,neg,0,False,0.0610687022900763,1,0.1052631578947368,homem mata ex-mulher e o namorado dela e depois tira a própria vida . entenda esta história no hashtag url,homem matar exemplo mulher namorar tirar propria vida entender historiar
181,181,0,0,neu,neg,1,False,0.0542635658914728,0,0.0,desespero ! mulher se joga em cima de patíbulo para salvar cachorrinho de estimação de ataque hashtag url,desesperar mulher jogar cima patibulo salvar cachorro estimacao ataque
182,182,0,0,neu,neu,0,False,0.0573770491803278,1,0.0666666666666666,"depois de perseguição , policiais são recebidos a pedradas em comunidade de são paulo hashtag url",perseguicao policial sao receber pedrada comunidade sao paulo
183,183,0,0,neu,neu,1,False,0.1379310344827586,0,0.0,"com vocês : "" o pensamento do kombi "" url","voces "" pensar kombi """
184,184,0,0,neu,neg,0,False,0.0517241379310344,0,0.0,motorista passa por cima do corpo de jovem que morreu em acidente em são paulo hashtag url,motorista passar cima corpo jovem morrer acidente sao paulo
185,185,0,0,neu,neu,1,False,0.0606060606060606,1,0.1538461538461538,polícia é alvo de injúria racial ao defender criança em lanchonete hashtag url,policiar alvo injuriar racial defender crianca lanchonete
186,186,0,0,neu,neu,1,True,0.0215827338129496,1,0.1052631578947368,o humorista rodrigo sant'anna fez alguns procedimentos no rosto e apareceu muito diferente em uma postagem 😮 hashtag hashtag,humorista rodrigo sant anna fazer algum proceder rosto aparecer diferente postagem
187,187,0,0,neu,neg,1,True,0.0555555555555555,0,0.0,bomba ! 💥 novo padrasto de neymar já deu em cima de anitta 😱 fabíola reipert conta tudo no hashtag hashtag url,bomba novo padrasto neymar ja dar cima anitta fabiola reipert contar tudo
188,188,0,0,neu,neg,1,False,0.0551181102362204,0,0.0,andréa nóbrega reclama de ter sido chamada de velha e chata em a fazenda hashtag hashtag url,andrea nobrega reclamar ter ser chamar velha chata fazenda
189,189,0,0,neu,neu,1,True,0.1176470588235294,0,0.0,"e agora com vocês : 💭 "" o pensamento do kombi "" 💭 url","agora voces "" pensar kombi """
190,190,0,0,neu,neg,0,False,0.059322033898305,1,0.1333333333333333,reviravolta : mulher que teria abandonado bebê se arrepende e quer filha de volta hashtag url,reviravolta mulher abandonar beber arrepender quer filha volta
191,191,0,0,neu,pos,0,True,0.0625,0,0.0,descubra o motivo de luma de oliveira e a irmã isis não se falarem há anos . 😲 corre aqui ! hashtag hashtag url,descobrir motivo luma oliveira irma isis nao falar ha ano correr aqui
192,192,0,0,neu,neg,0,False,0.0686274509803921,0,0.0,curva do medo : avenida de são paulo vira ponto de atropelamentos hashtag url,curvar medo avenida sao paulo virar ponto atropelar
193,193,0,0,neu,pos,1,False,0.0574162679425837,0,0.0,"hashtag | : a separação do cantor matogrosso lima , bastidores e toda a repercussão serão comentados ao vivo por fabíola reipert , keila jimenez e amin header . mande sua pergunta ! url",| separacao cantor matogrosso limar bastidor todo repercussao serao comentar vivo fabiola reipert keila jimenez amin header mandar pergunta
194,194,0,0,neu,neg,0,False,0.081081081081081,0,0.0,jovem desaparece após postar fotos de biquíni . ex-namorado ficou furioso . hashtag url,jovem desaparecer apos postar foto biquini exemplo namorar ficar furioso
195,195,0,0,neu,neg,0,False,0.0571428571428571,1,0.0714285714285714,haitiano suspeito de estupro é preso na zona leste de são paulo hashtag url,haitiano suspeitar estupro preso zona ler sao paulo
