,tweet,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
79,Os dois usam o veículo para sustentar a família e agora estão desesperados #BalançoGeral https://t.co/csVYvK8sV9,0,0,neu,neg,0,False,0.05357142857142857,1,0.06666666666666667,os dois usam o veículo para sustentar a família e agora estão desesperados hashtag url,dois usar veicular sustentar familia agora estao desesperar
80,Veja o que será destaque no próximo @DomEspetacular #AHoraDaVenenosa #BalançoGeral https://t.co/uS2y0h1zfz,0,0,neu,neu,0,False,0.07547169811320754,0,0.0,veja o que será destaque no próximo username hashtag hashtag url,ver sera destaque proximo
81,@mendes_zilma #Gratidão 💙,0,1,neu,neu,0,True,0.12,0,0.0,username hashtag 💙,
82,Joice é morta após 5 meses de namoro: assassino estava deitado ao lado do corpo. #BalançoGeral https://t.co/i83GdJ4qAb,0,0,neu,neg,0,False,0.06779661016949153,1,0.058823529411764705,joice é morta após number meses de namoro : assassino estava deitado ao lado do corpo . hashtag url,joice morto apos mês namorar assassino deitar lado corpo
83,Dupla de criminosos rouba encomendas de entregadores em São Paulo. Veja no #BalançoGeral https://t.co/oCzWAozGVQ,0,0,neu,neg,0,False,0.0625,1,0.07142857142857142,dupla de criminosos rouba encomendas de entregadores em são paulo . veja no hashtag url,duplo criminoso roubar encomenda entregar sao paulo ver
84,"O #BalançoGeral desta sexta-feira (19) se despede aqui. Te esperamos amanhã, a partir das 13h! 👋🏼😘 https://t.co/dmIHqAUbdp",0,0,neu,neu,1,True,0.09836065573770492,0,0.0,"o hashtag desta sexta-feira ( number ) se despede aqui . te esperamos amanhã , a partir das number 3h ! 👋 🏼 😘 url",de este sexta feira despedir aqui esperar amanha partir 3h
85,Exclusivo: homem que presenciou os abusos na casa de produtor musical fala ao #BalançoGeral https://t.co/jgGIrsglBF,0,0,neu,neg,0,False,0.06086956521739131,1,0.06666666666666667,exclusivo : homem que presenciou os abusos na casa de produtor musical fala ao hashtag url,exclusivo homem presenciar abuso casa produtor musical falar
86,@oliveiravoltes Obrigado e que Deus lhe proteja sempre em sua caminhada!,0,1,neu,pos,0,False,0.027777777777777776,0,0.0,username obrigado e que deus lhe proteja sempre em sua caminhada !,obrigar deus proteger sempre caminhada
87,Policiais quebram portam e agridem jovens dentro da própria residência. #BalançoGeral https://t.co/a8YFNTIaOU,0,0,neu,neu,0,False,0.06422018348623854,0,0.0,policiais quebram portam e agridem jovens dentro da própria residência . hashtag url,policial quebrar portar agredir jovem dentro propria residencia
88,"Ex-mulheres de Tom Veiga estão em pé de guerra, confira! #AHoraDaVenenosa https://t.co/X7GApnOSMc",0,0,neu,neg,0,False,0.09278350515463918,1,0.08333333333333333,"ex-mulheres de tom veiga estão em pé de guerra , confira ! hashtag url",exemplo mulher tom Veiga estao pe guerra conferir
89,Musa de reality show é internada às pressas após beber água contaminada no RJ #BalançoGeral https://t.co/ab1RVP49FF,0,0,neu,neu,1,False,0.05217391304347826,0,0.0,musa de reality show é internada às pressas após beber água contaminada no rj hashtag url,musa reality show internar pressa apos beber aguar contaminar rj
90,"@samydana ‘Brasil vai se surpreender positivamente com Silva e Luna na Petrobrás’, diz Temer https://t.co/bj4J8sfF7m",0,1,neu,pos,0,False,0.0603448275862069,0,0.0,"username ‘ brasil vai se surpreender positivamente com silva e luna na petrobrás ’ , diz temer url",brasil ir surpreender positivo silvar luna petrobras dizer temer
91,@delgrepe Obrigado!,0,1,pos,pos,0,False,0.10526315789473684,0,0.0,username obrigado !,obrigar
92,Mulheres amarram os próprios filhos em cadeiras na beira da praia e saem para passear. Veja no #BalançoGeral https://t.co/2cuKOon85m,0,0,neu,neg,0,False,0.05303030303030303,0,0.0,mulheres amarram os próprios filhos em cadeiras na beira da praia e saem para passear . veja no hashtag url,mulher amarrar proprios filho cadeira beira praia sair passear ver
93,Acidente grave agora na Marginal Tietê: carro bate em poste que corre o risco de queda. Veja ao vivo no #BalançoGeral https://t.co/QGsIb3FJmT,0,0,neu,neg,0,False,0.05673758865248227,0,0.0,acidente grave agora na marginal tietê : carro bate em poste que corre o risco de queda . veja ao vivo no hashtag url,acidente grave agora marginal tiete carro bater poste correr risco queda ver vivo
94,"AGORA: #BalançoGeral mostra, ao vivo, os prejuízos após o temporal que atingiu São Paulo durante essa madrugada https://t.co/XcwcYx5iZ9",0,0,neu,pos,1,False,0.06666666666666667,0,0.0,"agora : hashtag mostra , ao vivo , os prejuízos após o temporal que atingiu são paulo durante essa madrugada url",agora mostrar vivo prejuizos apos temporal atingir sao paulo durante madrugada
95,Jovem é preso após atacar idosa de 76 anos no elevador do prédio em que morava #BalançoGeral https://t.co/MhNNlBfODC,0,0,neu,neg,0,False,0.05172413793103448,1,0.05555555555555555,jovem é preso após atacar idosa de number anos no elevador do prédio em que morava hashtag url,jovem preso apos atacar idoso ano elevar predio morar
96,Adolescentes negros são agredidos por seguranças em shopping. Veja as imagens no #BalançoGeral https://t.co/lncQbZiYJB,0,0,neu,neu,0,False,0.059322033898305086,1,0.07142857142857142,adolescentes negros são agredidos por seguranças em shopping . veja as imagens no hashtag url,adolescente negro sao agredir segurancas shopping ver imagem
97,@ALTAIRMARIADES1 Bom dia!! Muito obrigado pelas palavras de apoio e de carinho. Conte sempre conosco!! #PMERJ,0,1,pos,pos,1,False,0.06422018348623854,0,0.0,username bom dia ! ! muito obrigado pelas palavras de apoio e de carinho . conte sempre conosco ! ! hashtag,bom dia obrigar palavra apoio carinho contar sempre com nòs
98,"O locutor morreu na última terça-feira (4), vítima das complicações de um câncer na mandíbula. O #BalançoGeral mostrou a última entrevista que Geraldo Luis fez com o locutor de rodeios. Relembre esta reportagem emocionante! https://t.co/zKjqsxZ2WS",0,0,neu,neg,1,False,0.05263157894736842,1,0.02857142857142857,"o locutor morreu na última terça-feira ( number ) , vítima das complicações de um câncer na mandíbula . o hashtag mostrou a última entrevista que geraldo luis fez com o locutor de rodeios . relembre esta reportagem emocionante ! url",locutor morrer ultima terca feira vitimar complicacoes cancer mandibula mostrar ultimar entrevista geraldo luis fazer locutor rodeio relembrar reportagem emocionante
99,Golpista passa 4 horas em churrascaria e vai embora sem pagar #BalançoGeral https://t.co/8ykLPhudst,0,0,neu,neu,0,False,0.06060606060606061,0,0.0,golpista passa number horas em churrascaria e vai embora sem pagar hashtag url,golpe passar hora churrascaria ir embora pagar
100,Homem se desiquilibra e é atropelado por trator. O motorista não viu nada. Felizmente o homem passa bem! #BalançoGeral https://t.co/usTrPJQLXx,0,0,neu,neg,1,False,0.06338028169014084,0,0.0,homem se desequilibra e é atropelado por trator . o motorista não viu nada . felizmente o homem passa bem ! hashtag url,homem equilibrar atropelar trator motora nao ver nada feliz homem passar bem
101,"@David37810835 @Robson9517 Muito obrigado pelo apoio, David. Conte sempre conosco!!",0,1,neu,pos,0,False,0.07228915662650602,0,0.0,"username username muito obrigado pelo apoio , david . conte sempre conosco ! !",obrigar apoio david contar sempre com nòs
102,@HelioChaves7 Obrigado!,0,1,pos,pos,0,False,0.08695652173913043,0,0.0,username obrigado !,obrigar
103,Influenciadora diz que foi agredida pelo próprio pai #BalançoGeral https://t.co/FwVzKHE82S,0,0,neu,neu,0,False,0.06666666666666667,1,0.1,influenciadora diz que foi agredida pelo próprio pai hashtag url,influenciadora dizer agredir proprio pai
104,@fraternit123 @GovRJ 🙏🏽 Obrigado pelas palavras de carinho e de apoio!! 🙂💙👍🏽,0,1,pos,pos,0,True,0.05263157894736842,0,0.0,username username 🙏 🏽 obrigado pelas palavras de carinho e de apoio ! ! 🙂 💙 👍 🏽,obrigar palavra carinho apoio
105,@15CarlosDantas @PalmaresGovBr A #PolíciaMilitar agradece o seu apoio!,0,1,neu,pos,1,False,0.05714285714285714,0,0.0,username username a hashtag agradece o seu apoio !,agradecer apoio
106,AGORA! Acidente na Raposo Tavares (SP) #BalançoGeral https://t.co/w3mC6rnnn0,0,0,neu,neg,1,False,0.11842105263157894,0,0.0,agora ! acidente na raposo tavares ( sp ) hashtag url,agora acidente raposar tavares sp
107,@meueulirico_ Muito!! 😃,0,1,neu,neu,0,True,0.17391304347826086,0,0.0,username muito ! ! 😃,
108,"NOTÍCIA URGENTE: polícia faz operação contra empresários que tomaram vacina em garagem de ônibus, em Belo Horizonte (MG). Veja mais no #BalançoGeral https://t.co/tKh8lKVBVq",0,0,neu,pos,1,False,0.06395348837209303,1,0.08695652173913043,"notícia urgente : polícia faz operação contra empresários que tomaram vacina em garagem de ônibus , em belo horizonte ( amigo ) . veja mais no hashtag url",noticiar urgente policiar fazer operacao contra empresarios tomar vacina garagem onibus belo horizonte amigo ver
109,AGORA: Caminhão tomba em acidente grave e motorista foge #BalançoGeral https://t.co/i262e9myUG,0,0,neg,neg,1,False,0.07446808510638298,0,0.0,agora : caminhão tomba em acidente grave e motorista foge hashtag url,agora caminhao tombar acidente grave motorista fugir
110,"Festa clandestina de Jorge Souza, ex de Laura Keller, é cancelada 😏 Assista ao vivo e reveja #AHoraDaVenenosa quando quiser em https://t.co/EsiKDUNakY! https://t.co/v1m83XefLa",0,0,neu,pos,0,True,0.08,0,0.0,"festa clandestina de jorge souza , ex de laura eller , é cancelada 😏 assista ao vivo e reveja hashtag quando quiser em url url",festa clandestino jorge souza exemplo laura eller cancelar assistir vivo rever querer
111,Quem é o famoso que recebeu uma mensagem de texto informando o fim do casamento? Qual é o seu palpite? #AHoraDaVenenosa #BalançoGeral https://t.co/PNlTWGXEgK,0,0,neu,neu,0,False,0.05732484076433121,0,0.0,quem é o famoso que recebeu uma mensagem de texto informando o fim do casamento ? qual é o seu palpite ? hashtag hashtag url,famoso receber mensagem texto informar fim casar palpite
112,"Em entrevista exclusiva para o #BalançoGeral, menina Emily conta qual é o seu sonho. Assista! https://t.co/PnbaWNMqUl",0,0,neu,neg,0,False,0.07692307692307693,1,0.0625,"em entrevista exclusiva para o hashtag , menina emily conta qual é o seu sonho . assista ! url",entrevista exclusivo menino emily conta sonho assistir
113,@Marcos_Marcelo_ Feliz Livro Novo! Aproveite para escrever uma nova história em 2020! Obrigado pelo carinho de sempre!,0,1,pos,pos,0,False,0.05084745762711865,1,0.058823529411764705,username feliz livro novo ! aproveite para escrever uma nova história em number ! obrigado pelo carinho de sempre !,feliz livro novo aproveitar escrever nova historiar obrigar carinho sempre
114,"#CasamentoGretchenNoBalanço! Veja a mensagem da cantora momentos antes da cerimônia, especialmente para a #AHoraDaVenenosa https://t.co/lIBYrtI4R5",0,0,neu,neg,0,False,0.06164383561643835,0,0.0,"hashtag ! veja a mensagem da cantora momentos antes da cerimônia , especialmente para a hashtag url",ver mensagem cantor momento antes cerimoniar especial
115,@TomNascimento45 @jornalextra Obrigado pelas palavras de bençãos e apoio ao nosso soldado! 💙,0,1,pos,pos,0,True,0.03260869565217391,0,0.0,username username obrigado pelas palavras de bênçãos e apoio ao nosso soldado ! 💙,obrigar palavra bencaos apoio soldar
116,Produtor do cantor Mumuzinho morre vítima de coronavírus #AHoraDaVenenosa #BalançoGeral #CoronavírusPlantão https://t.co/cXlw78nKKW,0,0,neu,neg,0,False,0.061068702290076333,1,0.08333333333333333,produtor do cantor ferrugem morre vítima de coronavírus hashtag hashtag hashtag url,produtor cantor ferrugem morrer vitimar coronavirus
117,AGORA: Empresários fazem protesto contra cobrança de imposto em SP. Veja ao vivo no #BalançoGeral https://t.co/O3fuMsh3Nh,0,0,neu,neu,1,False,0.06611570247933884,0,0.0,agora : empresários fazem protesto contra cobrança de imposto em sp . veja ao vivo no hashtag url,agora empresarios fazer protesto contra cobranca impor sp ver vivo
118,EXCLUSIVO: Mãe das duas crianças mortas em acidente de carro causado pelo pai conversa com o #BalançoGeral! https://t.co/lkPJrvueQz,0,0,neu,neg,1,False,0.061068702290076333,1,0.1111111111111111,exclusivo : mãe das duas crianças mortas em acidente de carro causado pelo pai conversa com o hashtag ! url,exclusivo mae dois criancas morto acidente carro causar pai conversa
119,Atriz Marieta Severo vence a covid-19 e recebe alta de hospital #AHoraDaVenenosa #BalançoGeral https://t.co/S6NBnR1vd9,0,0,neu,neu,0,False,0.06779661016949153,0,0.0,atriz marieta severo vence a covil number e recebe alta de hospital hashtag hashtag url,ator marieta severo vencer covil receber alta hospital
120,Modelo famosa faz tratamento contra o câncer de mama e não pode sair de casa #AHoraDaVenenosa #BalançoGeral https://t.co/FGV7Bny2jG,0,0,neu,neg,0,False,0.05343511450381679,0,0.0,modelo famosa faz tratamento contra o câncer de mama e não pode sair de casa hashtag hashtag url,modelo famoso fazer tratar contra cancer mama nao poder sair casa
121,As meninas estavam na calçada quando um carro invadiu o local e as atropelou. Os familiares pedem justiça e questionam por que não fizeram teste de bafômetro no motorista #BalançoGeral https://t.co/63bNoWbJk1,0,0,neu,pos,0,False,0.03365384615384615,1,0.03225806451612903,as meninas estavam na calçada quando um carro invadiu o local e as atropelou . os familiares pedem justiça e questionam por que não fizeram teste de bafômetro no motorista hashtag url,menino calcar carro invadir local atropelar familiar pedir justica questionar nao fazer teste bafometro motorista
122,Brasileira é morta pelo marido dentro de casa onde moravam na França #BalançoGeral https://t.co/NBktVWCIox,0,0,neu,neu,0,False,0.05660377358490566,0,0.0,brasileira é morta pelo marido dentro de casa onde moravam na frança hashtag url,brasileiro morto marido dentro casa onde morar franco
123,Incêndio provoca risco em área importante da zona leste de São Paulo #BalançoGeral https://t.co/ALXEwvzY4E,0,0,neu,neg,0,False,0.05660377358490566,0,0.0,incêndio provoca risco em área importante da zona leste de são paulo hashtag url,incendio provocar risco area importante zona ler sao paulo
124,"Bandido homem-aranha? Homem escala parede de prédio, pula janela, invade apartamento e ataca duas mulheres. Veja as imagens! #BalançoGeral https://t.co/WKGiVVx3ra",0,0,neu,neg,0,False,0.07407407407407407,0,0.0,"bandido homem-aranha ? homem escala parede de prédio , pula janela , invade apartamento e ataca duas mulheres . veja as imagens ! hashtag url",bandido homem aranha homem escalar parede predio pular janela invadir apartar atacar dois mulher ver imagem
125,Manaus sofre com a falta de oxigênio para os doentes internados com coronavírus #BalançoGeral https://t.co/5Un5nyyI9m,0,0,tie,neg,0,False,0.05128205128205128,1,0.06666666666666667,manaus sofre com a falta de oxigênio para os doentes internados com coronavírus hashtag url,manaus sofrer falta oxigenio doente internar coronavirus
126,Nadja Pessoa mostrou um pouco de sua personalidade decidida e forte durante a #LiveDasVenenosas desta semana! Confira no vídeo! https://t.co/c5GO7VGoCu,0,0,neu,neg,0,False,0.052980132450331126,1,0.05,nada pessoa mostrou um pouco de sua personalidade decidida e forte durante a hashtag desta semana ! confira no vídeo ! url,nada pessoa mostrar pouco personalidade decidir forte durante de este semana conferir video
